global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
30400,110.10151,4.21121,,,,,,,,,,,,,,
30500,4.6942706,3.8841476,,,,,,,,,,,,,,
30600,4.29092,3.9688447,,,,,,,,,,,,,,
30700,6.181514,3.8700843,,,,,,,,,,,,,,
30800,13.718702,3.9024642,,,,,,,,,,,,,,
30900,11.360831,4.241282,,,,,,,,,,,,,,
31000,5.0007143,3.8956685,,,,,,,,,,,,,,
31100,5.4610567,3.9804091,,,,,,,,,,,,,,
31200,6.81027,4.078872,,,,,,,,,,,,,,
31300,4.890823,3.9274926,,,,,,,,,,,,,,
31400,3.6031146,3.9084306,,,,,,,,,,,,,,
31500,4.0790234,3.8883867,,,,,,,,,,,,,,
31600,4.1290293,3.7547812,,,,,,,,,,,,,,
31700,5.6299095,3.9329362,,,,,,,,,,,,,,
31800,4.6116385,3.880996,,,,,,,,,,,,,,
31900,4.990808,3.8670578,,,,,,,,,,,,,,
32000,4.4952374,3.9468646,,,,,,,,,,,,,,
32100,4.4414377,3.7911422,,,,,,,,,,,,,,
32200,38.570198,4.039306,,,,,,,,,,,,,,
32300,18.168358,3.9808495,,,,,,,,,,,,,,
32400,4.5095596,3.9073167,,,,,,,,,,,,,,
32500,5.841488,4.043783,,,,,,,,,,,,,,
32600,5.6468587,3.7931936,,,,,,,,,,,,,,
32700,7.193543,3.9888952,,,,,,,,,,,,,,
32800,4.288009,3.8480313,,,,,,,,,,,,,,
32900,11.305368,3.875649,,,,,,,,,,,,,,
33000,6.23819,3.9860463,,,,,,,,,,,,,,
33100,5.322632,3.8669162,,,,,,,,,,,,,,
33200,5.9321475,3.9449024,,,,,,,,,,,,,,
33300,5.0851507,3.77663,,,,,,,,,,,,,,
33400,8.001177,4.0926485,,,,,,,,,,,,,,
33500,7.7748346,3.8175359,,,,,,,,,,,,,,
33600,7.218889,3.974956,,,,,,,,,,,,,,
33700,4.2852297,3.9912295,,,,,,,,,,,,,,
33800,5.674109,4.016889,,,,,,,,,,,,,,
33826,,,0.00129544,9.402161,0.0014,9.399457,50000.0,0.0016000001,9.391503,10000.0,14035.339556455612,14804.176125764849,14035.339556455612,768.2695868015289,0.2213890552520752,0.0
33900,5.2740865,3.9435263,,,,,,,,,,,,,,
34000,3.7318587,3.864923,,,,,,,,,,,,,,
34100,4.90523,3.8892179,,,,,,,,,,,,,,
34200,4.647275,4.0164566,,,,,,,,,,,,,,
34300,3.6712818,4.0042863,,,,,,,,,,,,,,
34400,9.55358,4.0548058,,,,,,,,,,,,,,
34500,5.0862474,4.0155034,,,,,,,,,,,,,,
34600,14.760353,3.902369,,,,,,,,,,,,,,
34700,9.2745,4.0142145,,,,,,,,,,,,,,
34800,7.706546,3.956059,,,,,,,,,,,,,,
34900,8.262213,3.9548564,,,,,,,,,,,,,,
35000,4.7671337,3.9101474,,,,,,,,,,,,,,
35100,3.416614,3.7841082,,,,,,,,,,,,,,
35200,11.924471,4.1882224,,,,,,,,,,,,,,
35300,4.6284304,3.852841,,,,,,,,,,,,,,
35400,9.179483,3.76476,,,,,,,,,,,,,,
35500,5.303321,4.0192266,,,,,,,,,,,,,,
35600,6.1309485,3.7886786,,,,,,,,,,,,,,
35700,5.500385,3.8003864,,,,,,,,,,,,,,
35800,4.8891025,3.9283414,,,,,,,,,,,,,,
35900,4.1935062,3.8270788,,,,,,,,,,,,,,
36000,4.161727,3.8208594,,,,,,,,,,,,,,
36100,5.1810656,3.7603753,,,,,,,,,,,,,,
36200,9.602794,4.012823,,,,,,,,,,,,,,
36300,5.7309804,3.8713431,,,,,,,,,,,,,,
36400,6.932391,3.8023052,,,,,,,,,,,,,,
36500,6.0509644,3.8144882,,,,,,,,,,,,,,
36600,7.017299,3.9939594,,,,,,,,,,,,,,
36700,4.3051667,3.8106194,,,,,,,,,,,,,,
36800,7.4763155,3.7958817,,,,,,,,,,,,,,
36900,6.789057,3.8704824,,,,,,,,,,,,,,
37000,4.2171555,3.796165,,,,,,,,,,,,,,
37100,4.7230616,3.8952508,,,,,,,,,,,,,,
37200,7.9638534,3.7293181,,,,,,,,,,,,,,
37300,6.82841,4.0167785,,,,,,,,,,,,,,
37400,2.3849514,3.7102013,,,,,,,,,,,,,,
37500,4.019251,3.8829079,,,,,,,,,,,,,,
37600,5.8767686,3.7791471,,,,,,,,,,,,,,
37700,10.43504,3.790485,,,,,,,,,,,,,,
37800,8.809161,4.1132164,,,,,,,,,,,,,,
37900,3.737664,4.010285,,,,,,,,,,,,,,
38000,4.482631,3.845797,,,,,,,,,,,,,,
38100,4.094577,3.9208496,,,,,,,,,,,,,,
38200,5.6271086,3.767085,,,,,,,,,,,,,,
38300,4.655827,3.7716126,,,,,,,,,,,,,,
38400,3.1659157,3.7428288,,,,,,,,,,,,,,
38401,,,0.0014947385,9.477643,0.0012599999,9.454873,50000.0,0.0014000001,9.444064,10000.0,16031.727242708206,16902.664816856384,16031.727242708206,870.2924361228943,0.2536473274230957,0.0
38500,74.31021,3.9889984,,,,,,,,,,,,,,
38600,13.023244,3.8376334,,,,,,,,,,,,,,
38700,7.25485,3.782537,,,,,,,,,,,,,,
38800,5.6940007,3.6525745,,,,,,,,,,,,,,
38900,4.509198,3.800904,,,,,,,,,,,,,,
39000,3.8916173,3.884906,,,,,,,,,,,,,,
39100,8.689703,4.134484,,,,,,,,,,,,,,
39200,6.1299157,3.8923306,,,,,,,,,,,,,,
39300,3.677106,3.8799682,,,,,,,,,,,,,,
39400,4.96531,3.9861453,,,,,,,,,,,,,,
39500,4.439116,3.8144195,,,,,,,,,,,,,,
39600,6.2197094,3.9264314,,,,,,,,,,,,,,
39700,2.9233217,3.943381,,,,,,,,,,,,,,
39800,4.938845,3.8950367,,,,,,,,,,,,,,
39900,6.0981812,3.9776073,,,,,,,,,,,,,,
40000,6.1158247,3.7773933,,,,,,,,,,,,,,
40100,5.4405594,3.8140187,,,,,,,,,,,,,,
40200,11.337741,3.7536185,,,,,,,,,,,,,,
40300,4.05788,3.9406161,,,,,,,,,,,,,,
40400,3.3508382,3.810186,,,,,,,,,,,,,,
40500,7.0905557,3.8481443,,,,,,,,,,,,,,
40600,3.4256022,3.872752,,,,,,,,,,,,,,
40700,3.5055387,3.820167,,,,,,,,,,,,,,
40800,3.2566164,3.763641,,,,,,,,,,,,,,
40900,6.4020267,3.9613943,,,,,,,,,,,,,,
41000,5.7263727,3.850922,,,,,,,,,,,,,,
41100,3.3837442,3.9451318,,,,,,,,,,,,,,
41200,5.027791,3.8080292,,,,,,,,,,,,,,
41300,4.711621,3.8125572,,,,,,,,,,,,,,
41400,3.9551613,3.7780237,,,,,,,,,,,,,,
41500,4.2779765,3.9844213,,,,,,,,,,,,,,
41600,3.6253176,3.7774005,,,,,,,,,,,,,,
41700,3.1962235,3.8400285,,,,,,,,,,,,,,
41800,6.3026814,3.842403,,,,,,,,,,,,,,
41900,5.438497,3.8394184,,,,,,,,,,,,,,
42000,2.41534,3.7107284,,,,,,,,,,,,,,
42100,7.6265483,3.9461927,,,,,,,,,,,,,,
42200,4.1967854,3.7314062,,,,,,,,,,,,,,
42300,7.70322,4.0194254,,,,,,,,,,,,,,
42400,5.0107284,3.9061308,,,,,,,,,,,,,,
42500,4.8956485,3.7257476,,,,,,,,,,,,,,
42600,2.0321863,3.757835,,,,,,,,,,,,,,
42700,3.8029974,3.8059642,,,,,,,,,,,,,,
42791,,,0.0011957908,9.3953495,0.00122,9.384472,50000.0,0.0017000001,9.3738985,10000.0,18027.7465133667,19008.6331281662,18027.7465133667,980.1608846187592,0.2882544994354248,0.0
42800,5.447982,3.8727145,,,,,,,,,,,,,,
42900,4.265281,3.8318958,,,,,,,,,,,,,,
43000,6.427866,3.81796,,,,,,,,,,,,,,
43100,6.2526736,3.8169503,,,,,,,,,,,,,,
43200,3.673378,3.7597344,,,,,,,,,,,,,,
43300,8.347647,3.92166,,,,,,,,,,,,,,
43400,4.719369,3.794442,,,,,,,,,,,,,,
43500,5.887573,3.9024217,,,,,,,,,,,,,,
43600,3.906403,3.814118,,,,,,,,,,,,,,
43700,3.4615216,3.8109028,,,,,,,,,,,,,,
