global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
36500,2.3242028,2.2370038,,,,,,,,,,,,,,
36600,1.6662927,4.6403866,,,,,,,,,,,,,,
36700,2.088136,2.3311877,,,,,,,,,,,,,,
36800,1.7358658,3.7504613,,,,,,,,,,,,,,
36900,1.9399223,2.6318424,,,,,,,,,,,,,,
37000,2.1351054,2.3231282,,,,,,,,,,,,,,
37100,1.9061123,2.3621683,,,,,,,,,,,,,,
37200,2.2523189,2.4618855,,,,,,,,,,,,,,
37300,1.9596858,2.3080118,,,,,,,,,,,,,,
37400,1.7896856,3.914432,,,,,,,,,,,,,,
37500,1.8908899,2.3560183,,,,,,,,,,,,,,
37600,1.9341906,2.2685204,,,,,,,,,,,,,,
37700,2.033356,2.1891096,,,,,,,,,,,,,,
37800,1.8069214,3.8200867,,,,,,,,,,,,,,
37900,1.7460656,2.6603174,,,,,,,,,,,,,,
38000,1.9007319,2.2682805,,,,,,,,,,,,,,
38100,1.7281696,3.255753,,,,,,,,,,,,,,
38200,2.1234372,2.0905666,,,,,,,,,,,,,,
38300,1.7557716,2.8389826,,,,,,,,,,,,,,
38400,1.8503467,3.7363942,,,,,,,,,,,,,,
38500,1.6449502,4.511967,,,,,,,,,,,,,,
38600,2.083511,2.075403,,,,,,,,,,,,,,
38700,2.1704824,2.3447027,,,,,,,,,,,,,,
38800,1.7344997,3.6398273,,,,,,,,,,,,,,
38900,1.9096043,2.409824,,,,,,,,,,,,,,
39000,2.522932,2.3852634,,,,,,,,,,,,,,
39038,,,0.73271483,1.0811257,0.66516,1.3838775,50000.0,0.53830004,2.023506,10000.0,23207.41383600235,24387.90845155716,23207.41383600235,1179.307773590088,0.6748521327972412,0.0
39100,2.0412574,2.1858654,,,,,,,,,,,,,,
39200,1.7226648,4.903124,,,,,,,,,,,,,,
39300,2.1667068,2.2086902,,,,,,,,,,,,,,
39400,1.890085,2.058077,,,,,,,,,,,,,,
39500,1.7774374,2.4465184,,,,,,,,,,,,,,
39600,2.45898,2.3173387,,,,,,,,,,,,,,
39700,1.7139281,4.429539,,,,,,,,,,,,,,
39800,1.8905991,2.2161543,,,,,,,,,,,,,,
