global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
29100,6.685899,1.4352696,,,,,,,,,,,,,,
29200,6.8518972,1.4790139,,,,,,,,,,,,,,
29300,6.1589117,1.3312948,,,,,,,,,,,,,,
29400,5.828077,1.2905747,,,,,,,,,,,,,,
29500,6.0340395,1.2888311,,,,,,,,,,,,,,
29600,6.0700927,1.3174034,,,,,,,,,,,,,,
29700,6.520304,1.5470251,,,,,,,,,,,,,,
29800,5.948905,1.3409162,,,,,,,,,,,,,,
29900,5.615911,1.2668052,,,,,,,,,,,,,,
30000,5.8948665,1.3531935,,,,,,,,,,,,,,
30100,6.044987,1.3070755,,,,,,,,,,,,,,
30200,5.88989,1.3366933,,,,,,,,,,,,,,
30300,6.0511427,1.4465549,,,,,,,,,,,,,,
30400,5.3859987,1.290839,,,,,,,,,,,,,,
30500,5.707423,1.3024874,,,,,,,,,,,,,,
30600,5.9652643,1.2799258,,,,,,,,,,,,,,
30700,5.5365586,1.2183664,,,,,,,,,,,,,,
30800,5.5925474,1.416017,,,,,,,,,,,,,,
30900,5.4524612,1.3035953,,,,,,,,,,,,,,
31000,5.877636,1.3105097,,,,,,,,,,,,,,
31100,5.167276,1.3479835,,,,,,,,,,,,,,
31200,5.4835362,1.4129492,,,,,,,,,,,,,,
31300,5.0129175,1.2096802,,,,,,,,,,,,,,
31400,5.5247636,1.302726,,,,,,,,,,,,,,
31494,,,0.021344865,6.616615,0.02106,6.662842,50000.0,0.015700001,6.7620096,10000.0,8031.464509725571,8182.100796699524,8031.464509725571,150.16956853866577,0.2263152599334716,0.0
31500,5.0327272,1.2512567,,,,,,,,,,,,,,
31600,5.3128185,1.4155996,,,,,,,,,,,,,,
31700,5.125478,1.3097478,,,,,,,,,,,,,,
31800,5.307022,1.4076387,,,,,,,,,,,,,,
31900,4.9112897,1.2170699,,,,,,,,,,,,,,
32000,4.807794,1.2922089,,,,,,,,,,,,,,
32100,4.774032,1.2556146,,,,,,,,,,,,,,
32200,4.979044,1.3441246,,,,,,,,,,,,,,
32300,5.3333025,1.3790958,,,,,,,,,,,,,,
32400,5.5553093,1.4140561,,,,,,,,,,,,,,
32500,4.9643826,1.3393278,,,,,,,,,,,,,,
32600,4.788462,1.2582691,,,,,,,,,,,,,,
32700,5.1586313,1.3542153,,,,,,,,,,,,,,
32800,4.792322,1.4210377,,,,,,,,,,,,,,
32900,5.1101007,1.3135614,,,,,,,,,,,,,,
33000,4.848058,1.2612704,,,,,,,,,,,,,,
33100,5.0025167,1.3113165,,,,,,,,,,,,,,
33200,4.7520514,1.3253348,,,,,,,,,,,,,,
33300,4.7129455,1.2611773,,,,,,,,,,,,,,
33400,4.688887,1.3338517,,,,,,,,,,,,,,
33500,4.5834303,1.2576056,,,,,,,,,,,,,,
33600,4.4154286,1.2393379,,,,,,,,,,,,,,
33700,4.6553183,1.3490609,,,,,,,,,,,,,,
33800,4.598032,1.3189632,,,,,,,,,,,,,,
33900,4.4591856,1.0774391,,,,,,,,,,,,,,
34000,4.656506,1.3663005,,,,,,,,,,,,,,
34100,4.6799955,1.3007698,,,,,,,,,,,,,,
