global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
36400,1.6975588,2.7220774,,,,,,,,,,,,,,
36500,2.0687866,2.1653485,,,,,,,,,,,,,,
36600,1.9851384,3.6240392,,,,,,,,,,,,,,
36700,1.7007247,3.8265486,,,,,,,,,,,,,,
36800,1.9198185,2.157062,,,,,,,,,,,,,,
36900,1.6115484,5.00076,,,,,,,,,,,,,,
37000,1.9306774,2.2992194,,,,,,,,,,,,,,
37100,1.6155766,4.7679896,,,,,,,,,,,,,,
37200,1.5380851,4.677315,,,,,,,,,,,,,,
37300,1.9418854,2.1887197,,,,,,,,,,,,,,
37400,1.73569,2.869767,,,,,,,,,,,,,,
37500,1.6365447,4.9431534,,,,,,,,,,,,,,
37600,1.774737,5.062831,,,,,,,,,,,,,,
37700,1.8831012,4.5099607,,,,,,,,,,,,,,
37800,2.0094981,2.837345,,,,,,,,,,,,,,
37900,2.3988407,2.2142894,,,,,,,,,,,,,,
38000,1.8729305,2.4275053,,,,,,,,,,,,,,
38100,1.8594817,2.5457373,,,,,,,,,,,,,,
38200,1.8433125,4.94536,,,,,,,,,,,,,,
38300,1.9992287,4.50351,,,,,,,,,,,,,,
38400,1.8635396,3.0930798,,,,,,,,,,,,,,
38500,1.6159108,4.8443375,,,,,,,,,,,,,,
38600,2.0383675,2.4374518,,,,,,,,,,,,,,
38700,1.6103021,4.678612,,,,,,,,,,,,,,
38735,,,0.72554684,1.1109523,0.65994,1.4061904,50000.0,0.5331,2.0569339,10000.0,18053.69940185547,18304.26733374596,18053.69940185547,249.4332180023193,0.6478414535522461,0.0
38800,2.1499238,2.1690044,,,,,,,,,,,,,,
38900,2.1532369,2.6062121,,,,,,,,,,,,,,
39000,2.1246476,2.194825,,,,,,,,,,,,,,
39100,1.8530074,3.0345993,,,,,,,,,,,,,,
39200,2.0869906,2.3815904,,,,,,,,,,,,,,
39300,1.8985636,2.183621,,,,,,,,,,,,,,
39400,1.5096664,4.7024684,,,,,,,,,,,,,,
39500,2.0603476,2.112583,,,,,,,,,,,,,,
39600,1.7467827,4.3793845,,,,,,,,,,,,,,
39700,1.7572863,2.7060199,,,,,,,,,,,,,,
39800,2.0466483,2.276038,,,,,,,,,,,,,,
39900,1.7175051,4.2940946,,,,,,,,,,,,,,
40000,2.167079,2.1277142,,,,,,,,,,,,,,
40100,1.9142512,4.734063,,,,,,,,,,,,,,
40200,1.8473567,2.462372,,,,,,,,,,,,,,
40300,1.7257606,4.4595146,,,,,,,,,,,,,,
40400,1.9876459,2.5328717,,,,,,,,,,,,,,
40500,1.9516773,2.5043826,,,,,,,,,,,,,,
40600,1.9299902,4.8856964,,,,,,,,,,,,,,
40700,2.0439563,2.7463791,,,,,,,,,,,,,,
40800,2.0769486,2.2058115,,,,,,,,,,,,,,
40900,1.9597106,2.5421786,,,,,,,,,,,,,,
41000,1.9150467,2.2906086,,,,,,,,,,,,,,
41100,1.9281738,2.1047726,,,,,,,,,,,,,,
41200,1.977109,2.2664123,,,,,,,,,,,,,,
41300,1.8323737,4.921107,,,,,,,,,,,,,,
41400,2.1608071,2.1808162,,,,,,,,,,,,,,
41500,1.8055737,4.9551163,,,,,,,,,,,,,,
41600,1.5698205,4.7487807,,,,,,,,,,,,,,
41700,1.9054039,2.511004,,,,,,,,,,,,,,
41800,1.7980275,3.6140304,,,,,,,,,,,,,,
41900,1.7414665,4.6701813,,,,,,,,,,,,,,
42000,1.7060763,4.7815237,,,,,,,,,,,,,,
42100,1.9741274,2.1481147,,,,,,,,,,,,,,
